"gene_id","hs_symbol","SYMBOL"
"AMEX60DD033495",NA,"AM033495"
"AMEX60DD033496",NA,"AM033496"
"AMEX60DD033497",NA,"AM033497"
"AMEX60DD033498",NA,"AM033498"
"AMEX60DD033499","BEND6","Bend6"
"AMEX60DD033500","ZNF451","Znf451"
"AMEX60DD033501","BEND6","Bend6.1"
"AMEX60DD033502","ZNF451","Znf451.1"
"AMEX60DD033503",NA,"LOC108798865"
"AMEX60DD033504","BAG2","Bag2"
"AMEX60DD033505",NA,"LOC112547415.35"
"AMEX60DD033506","RAB23","Rab23"
"AMEX60DD033507",NA,"LOC100337476.1"
"AMEX60DD033508",NA,"AM033508"
"AMEX60DD033509","BTBD2","Btbd2.1"
"AMEX60DD033510",NA,"LOC111771931.4"
"AMEX60DD033511",NA,"LOC113837993.38"
"AMEX60DD033512",NA,"AM033512"
"AMEX60DD033513",NA,"LOC111772992.22"
"AMEX60DD033514",NA,"AM033514"
"AMEX60DD033515",NA,"AM033515"
"AMEX60DD033516",NA,"AM033516"
"AMEX60DD033517",NA,"AM033517"
"AMEX60DD033518","KHDRBS2","Khdrbs2"
"AMEX60DD033519","ASRGL1","Asrgl1"
"AMEX60DD033520",NA,"AM033520"
"AMEX60DD033521","PTP4A1","Ptp4a1"
"AMEX60DD033522",NA,"AM033522"
"AMEX60DD033523","PHF3","Phf3"
"AMEX60DD033524",NA,"AM033524"
"AMEX60DD033525",NA,"AM033525"
"AMEX60DD033526",NA,"AM033526"
"AMEX60DD033527","AQP12B","Aqp12b.2"
"AMEX60DD033528",NA,"AM033528"
"AMEX60DD033529",NA,"AM033529"
"AMEX60DD033530",NA,"AM033530"
"AMEX60DD033531",NA,"AM033531"
"AMEX60DD033532",NA,"AM033532"
"AMEX60DD033533",NA,"AM033533"
"AMEX60DD033534","TMEM161B","Tmem161b.34"
"AMEX60DD033535",NA,"AM033535"
"AMEX60DD033536",NA,"AM033536"
"AMEX60DD033537",NA,"AM033537"
"AMEX60DD033538",NA,"AM033538"
"AMEX60DD033539","ELMOD3","Elmod3.1"
"AMEX60DD033540",NA,"AM033540"
"AMEX60DD033541",NA,"AM033541"
"AMEX60DD033542",NA,"AM033542"
"AMEX60DD033543",NA,"AM033543"
"AMEX60DD033544",NA,"AM033544"
"AMEX60DD033545","TBK1","Tbk1.1"
"AMEX60DD033546",NA,"AM033546"
"AMEX60DD033547",NA,"AM033547"
"AMEX60DD033548",NA,"AM033548"
"AMEX60DD033549",NA,"AM033549"
"AMEX60DD033550",NA,"AM033550"
"AMEX60DD033551",NA,"AM033551"
"AMEX60DD033552","ADGRB3","Adgrb3"
"AMEX60DD033553","ADGRB3","Adgrb3.1"
"AMEX60DD033554","LMBRD1","Lmbrd1"
"AMEX60DD033555",NA,"LOC108261387.11"
"AMEX60DD033556",NA,"AM033556"
"AMEX60DD033557","DHX36","Dhx36.9"
"AMEX60DD033558",NA,"AM033558"
"AMEX60DD033559",NA,"AM033559"
"AMEX60DD033560",NA,"AM033560"
"AMEX60DD033561",NA,"AM033561"
"AMEX60DD033562","COL19A1","Col19a1"
"AMEX60DD033563",NA,"AM033563"
"AMEX60DD033564",NA,"AM033564"
"AMEX60DD033565",NA,"AM033565"
"AMEX60DD033566","COL19A1","Col19a1.1"
"AMEX60DD033567",NA,"AM033567"
"AMEX60DD033568","COL9A1","Col9a1"
"AMEX60DD033569",NA,"DPX16_9183.1"
"AMEX60DD033570",NA,"AM033570"
"AMEX60DD033571","FAM135A","Fam135a"
"AMEX60DD033572",NA,"LOC107983912"
"AMEX60DD033573",NA,"AM033573"
"AMEX60DD033574","SDHAF4","Sdhaf4"
"AMEX60DD033575","SMAP1","Smap1"
"AMEX60DD033576","B3GAT2","B3gat2"
"AMEX60DD033577",NA,"AM033577"
"AMEX60DD033578",NA,"AM033578"
"AMEX60DD033579",NA,"AM033579"
"AMEX60DD033580","OGFRL1","Ogfrl1"
"AMEX60DD033581",NA,"AM033581"
"AMEX60DD033582",NA,"AM033582"
"AMEX60DD033583",NA,"AM033583"
"AMEX60DD033584",NA,"AM033584"
"AMEX60DD033585",NA,"XELAEV_18020369MG"
"AMEX60DD033586",NA,"D9C73_028124.38"
"AMEX60DD033587","ASRGL1","Asrgl1.1"
"AMEX60DD033588",NA,"AM033588"
"AMEX60DD033589",NA,"AM033589"
"AMEX60DD033590",NA,"AM033590"
"AMEX60DD033591",NA,"AM033591"
"AMEX60DD033592",NA,"AM033592"
"AMEX60DD033593","RIMS1","Rims1"
"AMEX60DD033594",NA,"D4764_19G0007010"
"AMEX60DD033595","KCNQ5","Kcnq5"
"AMEX60DD033596",NA,"AM033596"
"AMEX60DD033597","KCNQ5","Kcnq5.1"
"AMEX60DD033598",NA,"AM033598"
"AMEX60DD033599","DDX43","Ddx43"
"AMEX60DD033600",NA,"LOC102461666.48"
"AMEX60DD033601","DDX43","Ddx43.1"
"AMEX60DD033602","CGAS","Cgas"
"AMEX60DD033603",NA,"AM033603"
"AMEX60DD033604",NA,"AM033604"
"AMEX60DD033605","EEF1A1","Eef1a1.7"
"AMEX60DD033606","EEF1A1","Eef1a1.8"
"AMEX60DD033607","SLC17A5","Slc17a5"
"AMEX60DD033608","CD109","Cd109"
"AMEX60DD033609","CD109","Cd109.1"
"AMEX60DD033610","CD109","Cd109.2"
"AMEX60DD033611","CD109","Cd109.3"
"AMEX60DD033612","CD109","Cd109.4"
"AMEX60DD033613","CD109","Cd109.5"
"AMEX60DD033614","CD109","Cd109.6"
"AMEX60DD033615",NA,"AM033615"
"AMEX60DD033616","CD109","Cd109.7"
"AMEX60DD033617",NA,"LOC114552212.6"
"AMEX60DD033618",NA,"AM033618"
"AMEX60DD033619",NA,"AM033619"
"AMEX60DD033620",NA,"AM033620"
"AMEX60DD033621",NA,"AM033621"
"AMEX60DD033622",NA,"AM033622"
"AMEX60DD033623","EPDR1","Epdr1"
"AMEX60DD033624",NA,"AM033624"
"AMEX60DD033625",NA,"AM033625"
"AMEX60DD033626",NA,"LOC114595149.123"
"AMEX60DD033627","COL12A1","Col12a1"
"AMEX60DD033628","COX7A2","Cox7a2"
"AMEX60DD033629","TMEM30A","Tmem30a"
"AMEX60DD033630",NA,"D4764_20G0003880.2"
"AMEX60DD033631",NA,"AM033631"
"AMEX60DD033632","FILIP1","Filip1"
"AMEX60DD033633","SENP6","Senp6"
"AMEX60DD033634","SENP6","Senp6.1"
"AMEX60DD033635","SENP6","Senp6.2"
"AMEX60DD033636",NA,"AM033636"
"AMEX60DD033637",NA,"AM033637"
"AMEX60DD033638",NA,"AM033638"
"AMEX60DD033639",NA,"AM033639"
"AMEX60DD033640","MYO6","Myo6"
"AMEX60DD033641",NA,"AM033641"
"AMEX60DD033642",NA,"AM033642"
"AMEX60DD033643",NA,"AM033643"
"AMEX60DD033644",NA,"AM033644"
"AMEX60DD033645","KIZ","Kiz.1"
"AMEX60DD033646",NA,"XELAEV_18000510MG.48"
"AMEX60DD033647","HTR1B","Htr1b"
"AMEX60DD033648",NA,"AM033648"
"AMEX60DD033649",NA,"AM033649"
"AMEX60DD033650",NA,"LOC108698892.61"
"AMEX60DD033651",NA,"AM033651"
"AMEX60DD033652",NA,"AM033652"
"AMEX60DD033653","SERP1","Serp1.2"
"AMEX60DD033654",NA,"AM033654"
"AMEX60DD033655","MEI4","Mei4"
"AMEX60DD033656","MEI4","Mei4.1"
"AMEX60DD033657",NA,"AM033657"
"AMEX60DD033658",NA,"AM033658"
"AMEX60DD033659",NA,"AM033659"
"AMEX60DD033660",NA,"AM033660"
"AMEX60DD033661",NA,"AM033661"
"AMEX60DD033662",NA,"LOC116043362.30"
"AMEX60DD033663",NA,"AM033663"
"AMEX60DD033664",NA,"AM033664"
"AMEX60DD033665","IRAK1BP1","Irak1bp1"
"AMEX60DD033666",NA,"LOC115088797"
"AMEX60DD033667","PHIP","Phip"
"AMEX60DD033668","LCA5","Lca5"
"AMEX60DD033669","WDR3","Wdr3.18"
"AMEX60DD033670","LCA5","Lca5.1"
"AMEX60DD033671",NA,"AM033671"
"AMEX60DD033672","SH3BGRL2","Sh3bgrl2"
"AMEX60DD033673","DNAH8","Dnah8.1"
"AMEX60DD033674",NA,"LOC115088599"
"AMEX60DD033675","NFIA","Nfia.1"
"AMEX60DD033676",NA,"LOC115088599.1"
"AMEX60DD033677","DNAH5","Dnah5"
"AMEX60DD033678",NA,"AM033678"
"AMEX60DD033679","HARBI1","Harbi1.96"
"AMEX60DD033680","ELOVL4","Elovl4.1"
"AMEX60DD033681",NA,"AM033681"
"AMEX60DD033682",NA,"AM033682"
"AMEX60DD033683",NA,"OJAV_G00236990.42"
"AMEX60DD033684",NA,"LOC113837993.39"
"AMEX60DD033685",NA,"AM033685"
"AMEX60DD033686",NA,"LOC104269353"
"AMEX60DD033687","TTK","Ttk"
"AMEX60DD033688",NA,"LOC102445988"
"AMEX60DD033689",NA,"LOC102445988.1"
"AMEX60DD033690","NR0B2","Nr0b2.1"
"AMEX60DD033691","BCKDHB","Bckdhb"
"AMEX60DD033692",NA,"AM033692"
"AMEX60DD033693",NA,"AM033693"
"AMEX60DD033694",NA,"AM033694"
"AMEX60DD033695",NA,"AM033695"
"AMEX60DD033696","ERV3-2","Erv3-2.50"
"AMEX60DD033697",NA,"AM033697"
"AMEX60DD033698",NA,"AM033698"
"AMEX60DD033699","IBTK","Ibtk"
"AMEX60DD033700","IBTK","Ibtk.1"
"AMEX60DD033701","IBTK","Ibtk.2"
"AMEX60DD033702",NA,"AM033702"
"AMEX60DD033703",NA,"AM033703"
"AMEX60DD033704",NA,"AM033704"
"AMEX60DD033705",NA,"AM033705"
"AMEX60DD033706",NA,"AM033706"
"AMEX60DD033707",NA,"AM033707"
"AMEX60DD033708",NA,"AM033708"
"AMEX60DD033709",NA,"AM033709"
"AMEX60DD033710",NA,"AM033710"
"AMEX60DD033711","TPBG","Tpbg.1"
"AMEX60DD033712",NA,"AM033712"
"AMEX60DD033713","UBE3D","Ube3d"
"AMEX60DD033714",NA,"AM033714"
"AMEX60DD033715",NA,"D4764_04G0009950.1"
"AMEX60DD033716",NA,"Y1Q_0003163.1"
"AMEX60DD033717",NA,"AM033717"
"AMEX60DD033718","DOP1A","Dop1a"
"AMEX60DD033719","DOP1A","Dop1a.1"
"AMEX60DD033720",NA,"E1301_TTI003913.22"
"AMEX60DD033721",NA,"LOC115460730.15"
"AMEX60DD033722",NA,"AM033722"
"AMEX60DD033723","DOP1A","Dop1a.2"
"AMEX60DD033724","DOP1A","Dop1a.3"
"AMEX60DD033725","PGM3","Pgm3"
"AMEX60DD033726","PGM3","Pgm3.1"
"AMEX60DD033727",NA,"LOC109110470"
"AMEX60DD033728","ME1","Me1.1"
"AMEX60DD033729","ME1","Me1.2"
"AMEX60DD033730",NA,"AM033730"
"AMEX60DD033731",NA,"AM033731"
"AMEX60DD033732","PRSS35","Prss35"
"AMEX60DD033733",NA,"AM033733"
"AMEX60DD033734",NA,"LOC115467294"
"AMEX60DD033735","SNAP91","Snap91"
"AMEX60DD033736","SNAP91","Snap91.1"
"AMEX60DD033737",NA,"AM033737"
"AMEX60DD033738",NA,"AM033738"
"AMEX60DD033739",NA,"AM033739"
"AMEX60DD033740","SNAP91","Snap91.2"
"AMEX60DD033741",NA,"LOC106913485"
"AMEX60DD033742",NA,"LOC115894791"
"AMEX60DD033743",NA,"LOC115894791.1"
"AMEX60DD033744",NA,"LOC115894791.2"
"AMEX60DD033745",NA,"LOC115894791.3"
"AMEX60DD033746",NA,"AM033746"
"AMEX60DD033747",NA,"AM033747"
"AMEX60DD033748",NA,"AM033748"
"AMEX60DD033749",NA,"AM033749"
"AMEX60DD033750","ZCCHC3","Zcchc3.1"
"AMEX60DD033751","MRAP2","Mrap2"
"AMEX60DD033752","VMP1","Vmp1.1"
"AMEX60DD033753","CEP162","Cep162"
"AMEX60DD033754","CEP162","Cep162.1"
"AMEX60DD033755",NA,"AM033755"
"AMEX60DD033756","IDH2","Idh2.2"
"AMEX60DD033757","CEP162","Cep162.2"
"AMEX60DD033758","CEP162","Cep162.3"
"AMEX60DD033759",NA,"AM033759"
"AMEX60DD033760",NA,"LOC106531777.2"
"AMEX60DD033761",NA,"XELAEV_18005991MG.6"
"AMEX60DD033762","CEP162","Cep162.4"
"AMEX60DD033763",NA,"AM033763"
"AMEX60DD033764",NA,"UNKNOWN.2"
"AMEX60DD033765",NA,"LOC106594385.1"
"AMEX60DD033766","TBX18","Tbx18"
"AMEX60DD033767","TBX18","Tbx18.1"
"AMEX60DD033768",NA,"AM033768"
"AMEX60DD033769","HUNK","Hunk"
"AMEX60DD033770","HUNK","Hunk.1"
"AMEX60DD033771",NA,"AM033771"
"AMEX60DD033772",NA,"AM033772"
"AMEX60DD033773",NA,"PARPI_0007353.3"
"AMEX60DD033774",NA,"AM033774"
"AMEX60DD033775","OSTM1","Ostm1"
"AMEX60DD033776",NA,"AM033776"
"AMEX60DD033777",NA,"AM033777"
"AMEX60DD033778","NT5E","Nt5e"
"AMEX60DD033779",NA,"LOC105067980.1"
"AMEX60DD033780",NA,"AM033780"
"AMEX60DD033781",NA,"AM033781"
"AMEX60DD033782",NA,"AM033782"
"AMEX60DD033783","NT5E","Nt5e.1"
"AMEX60DD033784",NA,"LOC107603816"
"AMEX60DD033785",NA,"AM033785"
"AMEX60DD033786","SNX14","Snx14"
"AMEX60DD033787",NA,"AM033787"
"AMEX60DD033788","SYNCRIP","Syncrip"
"AMEX60DD033789","SYNCRIP","Syncrip.1"
"AMEX60DD033790",NA,"AM033790"
"AMEX60DD033791",NA,"AM033791"
"AMEX60DD033792","NT5E","Nt5e.2"
"AMEX60DD033793",NA,"AM033793"
"AMEX60DD033794",NA,"AM033794"
"AMEX60DD033795",NA,"LOC106702273.39"
"AMEX60DD033796",NA,"LOC107085461"
"AMEX60DD033797",NA,"AM033797"
"AMEX60DD033798",NA,"AM033798"
"AMEX60DD033799","HTR1E","Htr1e"
"AMEX60DD033800",NA,"AM033800"
"AMEX60DD033801","CGA","Cga"
"AMEX60DD033802","ZNF292","Znf292"
"AMEX60DD033803",NA,"AM033803"
"AMEX60DD033804",NA,"AM033804"
"AMEX60DD033805","GJB7","Gjb7"
"AMEX60DD033806",NA,"AM033806"
"AMEX60DD033807",NA,"AM033807"
"AMEX60DD033808",NA,"AM033808"
"AMEX60DD033809",NA,"AM033809"
"AMEX60DD033810","SMIM8","Smim8"
"AMEX60DD033811",NA,"LOC115125240.5"
"AMEX60DD033812",NA,"LOC104135332"
"AMEX60DD033813",NA,"LOC106589778"
"AMEX60DD033814","CEL","Cel"
"AMEX60DD033815",NA,"LOC115087836"
"AMEX60DD033816",NA,"LOC115087836.1"
"AMEX60DD033817",NA,"XELAEV_18000510MG.49"
"AMEX60DD033818",NA,"AM033818"
"AMEX60DD033819",NA,"AM033819"
"AMEX60DD033820",NA,"AM033820"
"AMEX60DD033821",NA,"LOC115087836.2"
"AMEX60DD033822",NA,"AM033822"
"AMEX60DD033823",NA,"HCG_2031321"
"AMEX60DD033824","CFAP206","Cfap206"
"AMEX60DD033825","CFAP206","Cfap206.1"
"AMEX60DD033826","SLC35A1","Slc35a1"
"AMEX60DD033827","RARS2","Rars2"
"AMEX60DD033828","ORC3","Orc3"
"AMEX60DD033829","AKIRIN2","Akirin2"
"AMEX60DD033830",NA,"LOC109065009"
"AMEX60DD033831",NA,"AM033831"
"AMEX60DD033832",NA,"AM033832"
"AMEX60DD033833","HARBI1","Harbi1.97"
"AMEX60DD033834","HARBI1","Harbi1.98"
"AMEX60DD033835",NA,"LOC115363676"
"AMEX60DD033836","PRDM13","Prdm13"
"AMEX60DD033837","VIM","Vim.1"
"AMEX60DD033838","CCNC","Ccnc"
"AMEX60DD033839",NA,"AM033839"
"AMEX60DD033840",NA,"AXRNBP.2"
"AMEX60DD033841","TSTD3","Tstd3"
"AMEX60DD033842","USP45","Usp45"
"AMEX60DD033843",NA,"LOC104634398"
"AMEX60DD033844","USP45","Usp45.1"
"AMEX60DD033845","USP45","Usp45.2"
"AMEX60DD033846",NA,"AM033846"
"AMEX60DD033847","WDR3","Wdr3.19"
"AMEX60DD033848",NA,"AM033848"
"AMEX60DD033849","FAXC","Faxc"
"AMEX60DD033850",NA,"AM033850"
"AMEX60DD033851",NA,"AM033851"
"AMEX60DD033852",NA,"AM033852"
"AMEX60DD033853",NA,"LOC114467934"
"AMEX60DD033854",NA,"LOC114467934.1"
"AMEX60DD033855","FBXL4","Fbxl4"
"AMEX60DD033856",NA,"AM033856"
"AMEX60DD033857",NA,"CHK1.13"
"AMEX60DD033858",NA,"LOC113837993.40"
"AMEX60DD033859",NA,"AM033859"
"AMEX60DD033860",NA,"AM033860"
"AMEX60DD033861","POU3F2","Pou3f2"
"AMEX60DD033862",NA,"XELAEV_18000510MG.50"
"AMEX60DD033863","COQ3","Coq3"
"AMEX60DD033864",NA,"AM033864"
"AMEX60DD033865",NA,"AM033865"
"AMEX60DD033866",NA,"AM033866"
"AMEX60DD033867","HARBI1","Harbi1.99"
"AMEX60DD033868",NA,"AM033868"
"AMEX60DD033869",NA,"AM033869"
"AMEX60DD033870",NA,"AM033870"
"AMEX60DD033871",NA,"AM033871"
"AMEX60DD033872",NA,"AM033872"
"AMEX60DD033873",NA,"AM033873"
"AMEX60DD033874",NA,"AM033874"
"AMEX60DD033875",NA,"AM033875"
"AMEX60DD033876",NA,"AM033876"
"AMEX60DD033877","MMS22L","Mms22l"
"AMEX60DD033878","PRMT1","Prmt1.1"
"AMEX60DD033879",NA,"AM033879"
"AMEX60DD033880","KLHL32","Klhl32"
"AMEX60DD033881",NA,"AM033881"
"AMEX60DD033882","KLHL32","Klhl32.1"
"AMEX60DD033883",NA,"AM033883"
"AMEX60DD033884",NA,"AM033884"
"AMEX60DD033885",NA,"LOC111735491"
"AMEX60DD033886",NA,"LOC111735491.1"
"AMEX60DD033887",NA,"LOC111735491.2"
"AMEX60DD033888",NA,"AM033888"
"AMEX60DD033889","KLHL32","Klhl32.2"
"AMEX60DD033890","NDUFAF4","Ndufaf4"
"AMEX60DD033891","GPR63","Gpr63"
"AMEX60DD033892",NA,"AM033892"
"AMEX60DD033893",NA,"AM033893"
"AMEX60DD033894",NA,"LOC111948367.2"
"AMEX60DD033895","FHL2","Fhl2"
"AMEX60DD033896",NA,"AM033896"
"AMEX60DD033897","UFL1","Ufl1"
"AMEX60DD033898",NA,"AM033898"
"AMEX60DD033899",NA,"LOC103285721"
"AMEX60DD033900",NA,"AM033900"
"AMEX60DD033901","CCP110","Ccp110.1"
"AMEX60DD033902",NA,"LOC114595149.124"
"AMEX60DD033903",NA,"AM033903"
"AMEX60DD033904",NA,"AM033904"
"AMEX60DD033905",NA,"LOC108634846.1"
"AMEX60DD033906","FUT9","Fut9"
"AMEX60DD033907",NA,"AM033907"
"AMEX60DD033908",NA,"AM033908"
"AMEX60DD033909",NA,"AM033909"
"AMEX60DD033910","MANEA","Manea"
"AMEX60DD033911",NA,"AM033911"
"AMEX60DD033912",NA,"AM033912"
"AMEX60DD033913",NA,"AM033913"
"AMEX60DD033914","EPHA7","Epha7.1"
"AMEX60DD033915",NA,"AM033915"
"AMEX60DD033916",NA,"AM033916"
"AMEX60DD033917",NA,"AM033917"
"AMEX60DD033918","PAF1","Paf1.1"
"AMEX60DD033919",NA,"AM033919"
"AMEX60DD033920",NA,"AM033920"
"AMEX60DD033921",NA,"AM033921"
"AMEX60DD033922",NA,"AM033922"
"AMEX60DD033923",NA,"AM033923"
"AMEX60DD033924",NA,"AM033924"
"AMEX60DD033925",NA,"AM033925"
"AMEX60DD033926",NA,"AM033926"
"AMEX60DD033927",NA,"AM033927"
"AMEX60DD033928",NA,"AM033928"
"AMEX60DD033929",NA,"AM033929"
"AMEX60DD033930",NA,"AM033930"
"AMEX60DD033931","RPL36A","Rpl36a.1"
"AMEX60DD033932",NA,"AM033932"
"AMEX60DD033933",NA,"AM033933"
"AMEX60DD033934",NA,"AM033934"
"AMEX60DD033935",NA,"AM033935"
"AMEX60DD033936",NA,"AM033936"
"AMEX60DD033937",NA,"AM033937"
"AMEX60DD033938","MAP3K7","Map3k7"
"AMEX60DD033939",NA,"AM033939"
"AMEX60DD033940",NA,"AM033940"
"AMEX60DD033941","BACH2","Bach2"
"AMEX60DD033942",NA,"AM033942"
"AMEX60DD033943",NA,"AM033943"
"AMEX60DD033944",NA,"LOC105357518.34"
"AMEX60DD033945","CASP8AP2","Casp8ap2"
"AMEX60DD033946","MDN1","Mdn1"
"AMEX60DD033947","MDN1","Mdn1.1"
"AMEX60DD033948","ANKRD6","Ankrd6"
"AMEX60DD033949",NA,"AM033949"
"AMEX60DD033950",NA,"AM033950"
"AMEX60DD033951","RRAGD","Rragd"
"AMEX60DD033952",NA,"AM033952"
"AMEX60DD033953",NA,"AM033953"
"AMEX60DD033954",NA,"AM033954"
"AMEX60DD033955",NA,"AM033955"
"AMEX60DD033956",NA,"LOC115089681"
"AMEX60DD033957","SERPINA1","Serpina1.3"
"AMEX60DD033958",NA,"LOC102443612"
"AMEX60DD033959","UBE2J1","Ube2j1"
"AMEX60DD033960",NA,"D9C73_028124.39"
"AMEX60DD033961",NA,"AM033961"
"AMEX60DD033962",NA,"AM033962"
"AMEX60DD033963","GABRR2","Gabrr2"
"AMEX60DD033964",NA,"AM033964"
"AMEX60DD033965",NA,"AM033965"
"AMEX60DD033966",NA,"AM033966"
"AMEX60DD033967","GABRR1","Gabrr1"
"AMEX60DD033968","PM20D2","Pm20d2"
"AMEX60DD033969","SRSF12","Srsf12"
"AMEX60DD033970","PM20D2","Pm20d2.1"
"AMEX60DD033971","PNRC1","Pnrc1"
"AMEX60DD033972",NA,"AM033972"
"AMEX60DD033973","RNGTT","Rngtt"
"AMEX60DD033974",NA,"LOC115097463.6"
"AMEX60DD033975",NA,"AM033975"
"AMEX60DD033976",NA,"AM033976"
"AMEX60DD033977",NA,"AM033977"
"AMEX60DD033978","CNR1","Cnr1"
"AMEX60DD033979","SPACA1","Spaca1"
"AMEX60DD033980",NA,"AM033980"
"AMEX60DD033981","HMGB2","Hmgb2.2"
"AMEX60DD033982",NA,"AM033982"
"AMEX60DD033983",NA,"LOC114595149.125"
"AMEX60DD033984",NA,"AM033984"
"AMEX60DD033985",NA,"LOC111608691"
"AMEX60DD033986","HACE1","Hace1"
"AMEX60DD033987",NA,"AM033987"
"AMEX60DD033988",NA,"AM033988"
"AMEX60DD033989",NA,"LOC115438963.2"
"AMEX60DD033990",NA,"AM033990"
"AMEX60DD033991",NA,"AM033991"
"AMEX60DD033992",NA,"AM033992"
"AMEX60DD033993",NA,"AM033993"
"AMEX60DD033994",NA,"AM033994"
"AMEX60DD033995",NA,"LOC108698892.62"
"AMEX60DD033996",NA,"AM033996"
"AMEX60DD033997",NA,"AM033997"
"AMEX60DD033998",NA,"LOC114595149.126"
"AMEX60DD033999","COL6A6","Col6a6.7"
"AMEX60DD034000",NA,"AM034000"
"AMEX60DD034001",NA,"AM034001"
"AMEX60DD034002",NA,"AM034002"
"AMEX60DD034003",NA,"AM034003"
"AMEX60DD034004",NA,"AM034004"
"AMEX60DD034005",NA,"AM034005"
"AMEX60DD034006",NA,"AM034006"
"AMEX60DD034007",NA,"AM034007"
"AMEX60DD034008",NA,"AM034008"
"AMEX60DD034009",NA,"AM034009"
"AMEX60DD034010","GRIK2","Grik2"
"AMEX60DD034011",NA,"LOC115457477"
"AMEX60DD034012",NA,"AM034012"
"AMEX60DD034013","HARBI1","Harbi1.100"
"AMEX60DD034014",NA,"AM034014"
"AMEX60DD034015",NA,"AM034015"
"AMEX60DD034016","ASCC3","Ascc3"
"AMEX60DD034017","SIM1","Sim1"
"AMEX60DD034018",NA,"AM034018"
"AMEX60DD034019",NA,"AM034019"
"AMEX60DD034020",NA,"AM034020"
"AMEX60DD034021",NA,"LOC106527161.9"
"AMEX60DD034022",NA,"AM034022"
"AMEX60DD034023",NA,"AM034023"
"AMEX60DD034024",NA,"AM034024"
"AMEX60DD034025",NA,"AM034025"
"AMEX60DD034026",NA,"AM034026"
"AMEX60DD034027","MCHR2","Mchr2"
"AMEX60DD034028",NA,"AM034028"
"AMEX60DD034029",NA,"AM034029"
"AMEX60DD034030",NA,"AM034030"
"AMEX60DD034031",NA,"AM034031"
"AMEX60DD034032",NA,"AM034032"
"AMEX60DD034033",NA,"AM034033"
"AMEX60DD034034",NA,"AM034034"
"AMEX60DD034035","ZBTB24","Zbtb24"
"AMEX60DD034036","PPIL6","Ppil6"
"AMEX60DD034037","CD164","Cd164"
"AMEX60DD034038",NA,"LOC101937976"
"AMEX60DD034039",NA,"LOC101937976.1"
"AMEX60DD034040","CEP57L1","Cep57l1"
"AMEX60DD034041",NA,"AM034041"
"AMEX60DD034042",NA,"AM034042"
"AMEX60DD034043",NA,"AM034043"
"AMEX60DD034044",NA,"AM034044"
"AMEX60DD034045","SESN1","Sesn1"
"AMEX60DD034046","ARMC2","Armc2"
"AMEX60DD034047","FOXO3","Foxo3.1"
"AMEX60DD034048",NA,"AM034048"
"AMEX60DD034049",NA,"AM034049"
"AMEX60DD034050",NA,"AM034050"
"AMEX60DD034051",NA,"AM034051"
"AMEX60DD034052","AFG1L","Afg1l"
"AMEX60DD034053",NA,"AM034053"
"AMEX60DD034054","SNX3","Snx3"
"AMEX60DD034055",NA,"AM034055"
"AMEX60DD034056","NR2E1","Nr2e1"
"AMEX60DD034057",NA,"AM034057"
"AMEX60DD034058",NA,"AM034058"
"AMEX60DD034059",NA,"AM034059"
"AMEX60DD034060",NA,"AM034060"
"AMEX60DD034061",NA,"AM034061"
"AMEX60DD034062",NA,"AM034062"
"AMEX60DD034063","SEC63","Sec63"
"AMEX60DD034064","SEC63","Sec63.1"
"AMEX60DD034065",NA,"LOC103275911"
"AMEX60DD034066","SCML4","Scml4"
"AMEX60DD034067",NA,"ROHU_026682.4"
"AMEX60DD034068","SCML4","Scml4.1"
"AMEX60DD034069","SOBP","Sobp"
"AMEX60DD034070",NA,"AM034070"
"AMEX60DD034071","PDSS2","Pdss2"
"AMEX60DD034072","BEND3","Bend3"
"AMEX60DD034073",NA,"AM034073"
"AMEX60DD034074","MTRES1","Mtres1"
"AMEX60DD034075",NA,"AM034075"
"AMEX60DD034076",NA,"AM034076"
"AMEX60DD034077","ENO1","Eno1.1"
"AMEX60DD034078",NA,"LOC100337487.2"
"AMEX60DD034079",NA,"AM034079"
"AMEX60DD034080","QRSL1","Qrsl1"
"AMEX60DD034081","RTN4IP1","Rtn4ip1"
"AMEX60DD034082",NA,"AM034082"
"AMEX60DD034083",NA,"AM034083"
"AMEX60DD034084","CRYBG1","Crybg1"
"AMEX60DD034085",NA,"AM034085"
"AMEX60DD034086","ATG5","Atg5"
"AMEX60DD034087",NA,"AM034087"
"AMEX60DD034088","PRDM1","Prdm1.1"
"AMEX60DD034089",NA,"LOC107579696"
"AMEX60DD034090",NA,"AM034090"
"AMEX60DD034091","OAZ1","Oaz1.1"
"AMEX60DD034092",NA,"AM034092"
"AMEX60DD034093","PREP","Prep"
"AMEX60DD034094","POPDC3","Popdc3"
"AMEX60DD034095","BVES","Bves"
"AMEX60DD034096",NA,"AM034096"
"AMEX60DD034097","BVES","Bves.1"
"AMEX60DD034098","LIN28B","Lin28b"
"AMEX60DD034099",NA,"AM034099"
"AMEX60DD034100","FABP7","Fabp7.1"
"AMEX60DD034101",NA,"AM034101"
"AMEX60DD034102","SMPDL3A","Smpdl3a"
"AMEX60DD034103",NA,"AM034103"
"AMEX60DD034104","SERINC1","Serinc1.1"
"AMEX60DD034105",NA,"AM034105"
"AMEX60DD034106","HSF2","Hsf2"
"AMEX60DD034107",NA,"AM034107"
"AMEX60DD034108",NA,"AM034108"
"AMEX60DD034109",NA,"AM034109"
