rank;CpG;rank.neg;rank.pos;PRC1_Amin;PRC2_Amin;stackHMM;cor;pvalueStudent;qvalueStudent;nPresentSamples;SE;SpeciesCommonName;SpeciesLatinName;Z;CHR;Gene;bp;P;hg
3555;cg25071551;;1700;0;0;Tx6;0,053096381;0,60548841;0,736368529;97;0,102308589;Axolotl;Ambystoma mexicanum;0,516524102;1;PTBP2;96806451;0,60548841;hg38
3556;cg12934046;1856;;0;1;BivProm2;-0,053096378;0,605488434;0,736368529;97;0,102308589;Axolotl;Ambystoma mexicanum;-0,516524067;6;POU3F2;98835965;0,605488434;hg38
3557;cg06065065;;1701;0;0;HET2;0,053096232;0,605489428;0,736368529;97;0,10230859;Axolotl;Ambystoma mexicanum;0,516522644;18;LINC01029;78247484;0,605489428;hg38
3558;cg14794633;1857;;0;0;TxEnh8;-0,053043359;0,605849123;0,736598889;97;0,102309166;Axolotl;Ambystoma mexicanum;-0,516007569;17;COL1A1;50185959;0,605849123;hg38
3559;cg25354714;;1702;0;0;Tx7;0,052984022;0,606252906;0,736807892;97;0,102309812;Axolotl;Ambystoma mexicanum;0,515429524;11;FAR1;13728664;0,606252906;hg38
3560;cg03215948;1858;;0;0;TxEx3;-0,05296804;0,60636168;0,736807892;97;0,102309985;Axolotl;Ambystoma mexicanum;-0,515273835;17;SHPK;3585889;0,60636168;hg38
3561;cg18025543;;1703;0;0;TxWk2;0,052846411;0,607189789;0,73750413;97;0,102311306;Axolotl;Ambystoma mexicanum;0,514088969;10;ANK3;60069725;0,607189789;hg38
3562;cg23093883;;1704;0;0;Tx5;0,052833808;0,607275629;0,73750413;97;0,102311442;Axolotl;Ambystoma mexicanum;0,51396619;1;EVI5;92662816;0,607275629;hg38
3563;cg14944600;;1705;0;0;EnhWk3;0,052793127;0,607552731;0,737633572;97;0,102311883;Axolotl;Ambystoma mexicanum;0,513569896;11;ZBTB16;114229313;0,607552731;hg38
3564;cg10604853;1859;;0;0;TxEx3;-0,052712307;0,608103418;0,737702331;97;0,102312758;Axolotl;Ambystoma mexicanum;-0,512782578;10;PPP3CB-AS1;73519899;0,608103418;hg38
3565;cg08885809;;1706;0;0;EnhWk4;0,052709812;0,608120415;0,737702331;97;0,102312785;Axolotl;Ambystoma mexicanum;0,512758282;12;KCNC2;75042340;0,608120415;hg38
3566;cg24715927;;1707;0;0;EnhWk4;0,052698994;0,608194144;0,737702331;97;0,102312902;Axolotl;Ambystoma mexicanum;0,512652897;8;LOC102724710;92437711;0,608194144;hg38
3567;cg10924533;1860;;0;0;Tx6;-0,052684711;0,608291497;0,737702331;97;0,102313057;Axolotl;Ambystoma mexicanum;-0,512513754;2;CCDC88A;55343740;0,608291497;hg38
3568;cg07625659;1861;;0;0;Quies1;-0,052649157;0,608533853;0,73778941;97;0,102313441;Axolotl;Ambystoma mexicanum;-0,512167406;2;LINC01876;155870461;0,608533853;hg38
3569;cg06910273;1862;;0;0;PromF5;-0,052617086;0,608752499;0,737836142;97;0,102313787;Axolotl;Ambystoma mexicanum;-0,511854993;14;BCL11B;99272244;0,608752499;hg38
3570;cg04288071;;1708;0;0;Tx5;0,052573112;0,60905236;0,737836142;97;0,102314262;Axolotl;Ambystoma mexicanum;0,511426618;22;MTMR3;29978511;0,60905236;hg38
3571;cg19834200;;1709;0;0;EnhWk1;0,052568459;0,609084089;0,737836142;97;0,102314312;Axolotl;Ambystoma mexicanum;0,511381296;20;TSHZ2;53171206;0,609084089;hg38
3572;cg15166827;;1710;0;0;TxWk2;0,052389612;0,610304335;0,738738349;97;0,102316238;Axolotl;Ambystoma mexicanum;0,509639087;12;CACNA1C;2504459;0,610304335;hg38
3573;cg24333845;1863;;0;0;PromF2;-0,052384798;0,610337197;0,738738349;97;0,10231629;Axolotl;Ambystoma mexicanum;-0,509592189;3;MBNL1;152299017;0,610337197;hg38
3574;cg15874422;;1711;0;0;TxEx4;0,052374406;0,610408133;0,738738349;97;0,102316401;Axolotl;Ambystoma mexicanum;0,50949096;17;LASP1;38878112;0,610408133;hg38
3575;cg21176478;;1712;0;1;BivProm2;0,052359198;0,610511953;0,738738349;97;0,102316565;Axolotl;Ambystoma mexicanum;0,509342814;10;EBF3;129967398;0,610511953;hg38
3576;cg25326950;1864;;0;0;EnhA17;-0,052293113;0,610963178;0,739032217;97;0,102317274;Axolotl;Ambystoma mexicanum;-0,508699065;9;PTCH1;95496406;0,610963178;hg38
3577;cg04297442;1865;;0;0;EnhWk3;-0,052273592;0,611096493;0,739032217;97;0,102317484;Axolotl;Ambystoma mexicanum;-0,508508908;13;MZT1;72508590;0,611096493;hg38
3578;cg14099956;1866;;0;0;TxEx2;-0,052131449;0,612067619;0,739298558;97;0,102319006;Axolotl;Ambystoma mexicanum;-0,507124281;16;TNRC6A;24818617;0,612067619;hg38
3579;cg11519900;;1713;0;0;EnhA5;0,052091753;0,612338943;0,739298558;97;0,102319431;Axolotl;Ambystoma mexicanum;0,506737603;23;FGF13;138857668;0,612338943;hg38
3580;cg26891414;;1714;0;0;Quies3;0,052056649;0,612578927;0,739298558;97;0,102319806;Axolotl;Ambystoma mexicanum;0,506395651;1;RRP15;218241602;0,612578927;hg38
3581;cg13447705;1867;;0;0;ReprPC1;-0,052046137;0,612650801;0,739298558;97;0,102319918;Axolotl;Ambystoma mexicanum;-0,50629325;11;SLC6A5;20604417;0,612650801;hg38
3582;cg09207400;;1715;0;1;BivProm4;0,052044164;0,612664289;0,739298558;97;0,102319939;Axolotl;Ambystoma mexicanum;0,506274034;7;HOXA-AS3;27143763;0,612664289;hg38
3583;cg04004007;;1716;0;0;TxWk1;0,052038253;0,612704701;0,739298558;97;0,102320002;Axolotl;Ambystoma mexicanum;0,50621646;2;BAZ2B;159398868;0,612704701;hg38
3584;cg04028233;;1717;0;1;BivProm2;0,052018793;0,612837768;0,739298558;97;0,10232021;Axolotl;Ambystoma mexicanum;0,506026896;2;OTX1;63056265;0,612837768;hg38
3585;cg13897219;1868;;0;1;PromF5;-0,05201491;0,612864321;0,739298558;97;0,102320252;Axolotl;Ambystoma mexicanum;-0,505989073;10;ZNF503-AS2;75408490;0,612864321;hg38
3586;cg22284452;1869;;0;0;Tx7;-0,052002769;0,612947347;0,739298558;97;0,102320381;Axolotl;Ambystoma mexicanum;-0,505870808;4;DCUN1D4;51911082;0,612947347;hg38
3587;cg26360022;;1718;0;0;ReprPC5;0,051991305;0,613025748;0,739298558;97;0,102320503;Axolotl;Ambystoma mexicanum;0,505759137;1;LINC01343;38336475;0,613025748;hg38
3588;cg27582354;;1719;0;0;TxEx2;0,051951633;0,613297093;0,739419657;97;0,102320927;Axolotl;Ambystoma mexicanum;0,505372695;12;R3HDM2;57296495;0,613297093;hg38
3589;cg06798772;1870;;0;0;BivProm3;-0,051855286;0,613956296;0,739553411;97;0,102321953;Axolotl;Ambystoma mexicanum;-0,504434191;10;LRMDA;75451201;0,613956296;hg38
3590;cg24111804;;1720;0;0;TxEx1;0,051835311;0,614093007;0,739553411;97;0,102322165;Axolotl;Ambystoma mexicanum;0,504239613;14;PRPF39;45096711;0,614093007;hg38
3591;cg17438107;1871;;0;0;EnhA17;-0,051806888;0,614287549;0,739553411;97;0,102322467;Axolotl;Ambystoma mexicanum;-0,503962756;12;SOX5;24020623;0,614287549;hg38
3592;cg03833239;;1721;0;0;TxWk2;0,05179623;0,61436051;0,739553411;97;0,102322581;Axolotl;Ambystoma mexicanum;0,503858934;5;MCTP1;94892277;0,61436051;hg38
3593;cg06482098;;1722;0;1;TSS2;0,05178501;0,614437321;0,739553411;97;0,1023227;Axolotl;Ambystoma mexicanum;0,50374964;5;CTNND2;11384925;0,614437321;hg38
3594;cg14576603;1872;;0;0;EnhA18;-0,051776832;0,614493305;0,739553411;97;0,102322787;Axolotl;Ambystoma mexicanum;-0,503669983;10;KCNMA1;76723761;0,614493305;hg38
3595;cg25977281;;1723;0;0;TxEnh4;0,051721967;0,614868967;0,739553411;97;0,102323369;Axolotl;Ambystoma mexicanum;0,50313556;17;RARA;40352349;0,614868967;hg38
3596;cg07519168;;1724;0;0;EnhA6;0,051698872;0,615027135;0,739553411;97;0,102323614;Axolotl;Ambystoma mexicanum;0,50291059;8;LINC00251;65145244;0,615027135;hg38
3597;cg10400255;1873;;0;0;TxEnh5;-0,0516873;0,615106386;0,739553411;97;0,102323737;Axolotl;Ambystoma mexicanum;-0,502797877;13;MBNL2;97356831;0,615106386;hg38
3598;cg11324043;1874;;0;0;TxEnh8;-0,051685657;0,615117643;0,739553411;97;0,102323755;Axolotl;Ambystoma mexicanum;-0,502781869;5;SLF1;94692216;0,615117643;hg38
3599;cg05904262;;1725;0;0;EnhA2;0,051619192;0,615572946;0,739895179;97;0,102324459;Axolotl;Ambystoma mexicanum;0,502134454;13;DACH1;71525117;0,615572946;hg38
3600;cg16421820;;1726;0;0;EnhA17;0,051567994;0,615923764;0,740111205;97;0,102325001;Axolotl;Ambystoma mexicanum;0,501635755;9;NFIB;14102477;0,615923764;hg38
3601;cg08656690;1875;;0;0;TxEnh4;-0,051533318;0,616161424;0,740191176;97;0,102325368;Axolotl;Ambystoma mexicanum;-0,501297984;2;MAP4K4;101863872;0,616161424;hg38
3602;cg20402389;1876;;0;0;PromF6;-0,051505848;0,61634972;0,740211818;97;0,102325658;Axolotl;Ambystoma mexicanum;-0,501030411;6;C6orf62;24718622;0,61634972;hg38
3603;cg25196836;;1727;0;0;EnhA17;0,051435609;0,616831299;0,74040312;97;0,1023264;Axolotl;Ambystoma mexicanum;0,500346243;5;TENM2;167919227;0,616831299;hg38
3604;cg02227188;1877;;0;1;BivProm4;-0,051432688;0,616851326;0,74040312;97;0,102326431;Axolotl;Ambystoma mexicanum;-0,500317795;12;HOXC5;54002570;0,616851326;hg38
3605;cg21861112;1878;;0;0;TxEnh4;-0,05136417;0,617321268;0,74076165;97;0,102327154;Axolotl;Ambystoma mexicanum;-0,499650393;11;KMT2A;118476889;0,617321268;hg38
3606;cg20785522;1879;;0;0;EnhWk4;-0,051314762;0,617660234;0,740907897;97;0,102327674;Axolotl;Ambystoma mexicanum;-0,499169138;9;DMAC1;8095813;0,617660234;hg38
3607;cg27313161;1880;;0;0;Tx6;-0,051282827;0,617879367;0,740907897;97;0,10232801;Axolotl;Ambystoma mexicanum;-0,498858081;17;MED13;61945902;0,617879367;hg38
3608;cg26255722;;1728;0;1;EnhA17;0,05127152;0,617956967;0,740907897;97;0,102328129;Axolotl;Ambystoma mexicanum;0,49874794;6;FOXP4;41555821;0,617956967;hg38
3609;cg01645746;;1729;0;0;EnhWk3;0,051176452;0,618609549;0,741136011;97;0,102329128;Axolotl;Ambystoma mexicanum;0,497821942;11;PKNOX2;125382498;0,618609549;hg38
3610;cg08915481;;1730;0;0;EnhA17;0,051144684;0,61882768;0,741136011;97;0,102329462;Axolotl;Ambystoma mexicanum;0,497512515;5;RANBP17;171201490;0,61882768;hg38
3611;cg25194110;1881;;0;0;PromF5;-0,051138803;0,618868063;0,741136011;97;0,102329524;Axolotl;Ambystoma mexicanum;-0,497455235;8;ZFHX4-AS1;76681719;0,618868063;hg38
3612;cg25898064;1882;;0;0;EnhA2;-0,051137136;0,618879514;0,741136011;97;0,102329541;Axolotl;Ambystoma mexicanum;-0,497438992;8;PEX2;77130811;0,618879514;hg38
3613;cg17050836;;1731;0;0;Tx8;0,05111903;0,61900386;0,741136011;97;0,102329731;Axolotl;Ambystoma mexicanum;0,497262631;3;MECOM;169116621;0,61900386;hg38
3614;cg02936468;1883;;0;0;PromF4;-0,051054824;0,619444875;0,74133234;97;0,102330404;Axolotl;Ambystoma mexicanum;-0,496637257;9;CARNMT1;75028054;0,619444875;hg38
3615;cg26962970;1884;;0;0;EnhWk4;-0,051024902;0,619650454;0,74133234;97;0,102330718;Axolotl;Ambystoma mexicanum;-0,496345805;10;BTRC;101507438;0,619650454;hg38
3616;cg18253710;1885;;0;1;BivProm2;-0,050998077;0,619834775;0,74133234;97;0,102330998;Axolotl;Ambystoma mexicanum;-0,496084528;7;FEZF1-AS1;122304715;0,619834775;hg38
3617;cg16932503;1886;;0;0;TxWk1;-0,050963072;0,620075344;0,74133234;97;0,102331365;Axolotl;Ambystoma mexicanum;-0,495743568;7;CDK14;91114572;0,620075344;hg38
3618;cg06620199;;1732;0;0;EnhA6;0,050918967;0,620378503;0,74133234;97;0,102331826;Axolotl;Ambystoma mexicanum;0,495313982;15;MEIS2;36925847;0,620378503;hg38
3619;cg09061197;;1733;0;0;TxEx1;0,050892544;0,620560155;0,74133234;97;0,102332102;Axolotl;Ambystoma mexicanum;0,495056619;3;MSL2;136151421;0,620560155;hg38
3620;cg11643979;;1734;0;0;TxEnh7;0,05088721;0,620596832;0,74133234;97;0,102332157;Axolotl;Ambystoma mexicanum;0,495004658;2;ZEB2;144439410;0,620596832;hg38
3621;cg08819006;;1735;0;0;TxEx1;0,050847922;0,620866977;0,74133234;97;0,102332567;Axolotl;Ambystoma mexicanum;0,49462199;5;TNPO1;72900031;0,620866977;hg38
3622;cg05605723;1887;;0;0;EnhA17;-0,050788322;0,621276884;0,74133234;97;0,102333189;Axolotl;Ambystoma mexicanum;-0,494041482;13;NBEA;35514411;0,621276884;hg38
3623;cg21814894;1888;;0;0;EnhWk8;-0,050783517;0,621309935;0,74133234;97;0,102333239;Axolotl;Ambystoma mexicanum;-0,493994683;6;LOC101927314;97886123;0,621309935;hg38
3624;cg11506040;;1736;0;0;TxWk1;0,050778487;0,621344538;0,74133234;97;0,102333291;Axolotl;Ambystoma mexicanum;0,493945686;8;SLC7A2;17554588;0,621344538;hg38
3625;cg07450073;;1737;0;0;ReprPC7;0,05075092;0,62153418;0,74133234;97;0,102333578;Axolotl;Ambystoma mexicanum;0,493677185;19;CACNA1A;13283314;0,62153418;hg38
3626;cg04987984;1889;;0;0;ReprPC4;-0,05074709;0,621560527;0,74133234;97;0,102333618;Axolotl;Ambystoma mexicanum;-0,493639885;1;LINC01739;62978647;0,621560527;hg38
3627;cg15177520;;1738;0;0;TxEnh1;0,050721366;0,621737521;0,74133234;97;0,102333886;Axolotl;Ambystoma mexicanum;0,493389329;9;PSMB7;124378469;0,621737521;hg38
3628;cg03820088;;1739;0;0;Tx4;0,050685885;0,621981677;0,74133234;97;0,102334255;Axolotl;Ambystoma mexicanum;0,493043746;7;TRA2A;23522229;0,621981677;hg38
3629;cg11848487;1890;;0;0;BivProm1;-0,050661255;0,622151188;0,74133234;97;0,102334511;Axolotl;Ambystoma mexicanum;-0,492803853;6;PTCHD4;48068249;0,622151188;hg38
3630;cg23033318;1891;;0;0;GapArtf1;-0,050651163;0,622220652;0,74133234;97;0,102334616;Axolotl;Ambystoma mexicanum;-0,492705555;3;RSRC1;158309210;0,622220652;hg38
3631;cg08678661;;1740;0;0;EnhA7;0,050614669;0,622471861;0,74133234;97;0,102334995;Axolotl;Ambystoma mexicanum;0,49235011;12;LOC100287944;106761383;0,622471861;hg38
3632;cg17310766;1892;;0;0;EnhWk4;-0,050608203;0,622516379;0,74133234;97;0,102335063;Axolotl;Ambystoma mexicanum;-0,492287127;6;MIR548AI;99185743;0,622516379;hg38
3633;cg23985931;1893;;0;0;ReprPC1;-0,050572734;0,622760583;0,74133234;97;0,102335431;Axolotl;Ambystoma mexicanum;-0,491941665;13;OBI1-AS1;78594976;0,622760583;hg38
3634;cg22087514;1894;;0;0;TxEx3;-0,050556744;0,622870689;0,74133234;97;0,102335597;Axolotl;Ambystoma mexicanum;-0,491785922;17;ERN1;64052850;0,622870689;hg38
3635;cg19401220;;1741;0;0;TxEx2;0,050546966;0,622938025;0,74133234;97;0,102335698;Axolotl;Ambystoma mexicanum;0,491690683;9;SPTAN1;128584285;0,622938025;hg38
3636;cg25849440;;1742;0;0;TxEnh4;0,050517792;0,623138939;0,741367487;97;0,102336001;Axolotl;Ambystoma mexicanum;0,49140654;17;THRA;40089373;0,623138939;hg38
3637;cg19732321;;1743;0;0;Tx7;0,05038746;0,624036863;0,741941518;97;0,10233735;Axolotl;Ambystoma mexicanum;0,490137133;3;TNIK;171066291;0,624036863;hg38
3638;cg13771609;;1744;1;1;BivProm2;0,050354794;0,624262007;0,741941518;97;0,102337688;Axolotl;Ambystoma mexicanum;0,489818968;5;OTP;77644414;0,624262007;hg38
3639;cg23141317;;1745;0;0;TxEnh6;0,050336441;0,62438851;0,741941518;97;0,102337877;Axolotl;Ambystoma mexicanum;0,48964022;5;ABLIM3;149240690;0,62438851;hg38
3640;cg09410305;1895;;0;0;TxEx1;-0,050335226;0,624396887;0,741941518;97;0,10233789;Axolotl;Ambystoma mexicanum;-0,489628384;11;CSTF3;33141725;0,624396887;hg38
3641;cg18126093;;1746;0;0;TxEnh4;0,050309242;0,624576017;0,741941518;97;0,102338158;Axolotl;Ambystoma mexicanum;0,489375303;14;ACTN1;68892240;0,624576017;hg38
3642;cg26340215;1896;;0;0;EnhWk4;-0,050282631;0,624759487;0,741941518;97;0,102338433;Axolotl;Ambystoma mexicanum;-0,489116123;19;URI1;30060153;0,624759487;hg38
3643;cg04516501;1897;;0;0;TxEnh4;-0,05025939;0,624919745;0,741941518;97;0,102338672;Axolotl;Ambystoma mexicanum;-0,488889761;7;GNB2;100678545;0,624919745;hg38
3644;cg02593513;1898;;0;0;ReprPC6;-0,050234012;0,625094754;0,741941518;97;0,102338934;Axolotl;Ambystoma mexicanum;-0,488642592;11;MPPED2;30536171;0,625094754;hg38
3645;cg15215714;;1747;0;0;EnhWk8;0,050206722;0,62528297;0,741941518;97;0,102339215;Axolotl;Ambystoma mexicanum;0,488376803;1;PEX14;10593779;0,62528297;hg38
3646;cg11987336;;1748;0;0;Tx8;0,050198953;0,625336558;0,741941518;97;0,102339295;Axolotl;Ambystoma mexicanum;0,488301134;2;PSMD14;161372091;0,625336558;hg38
3647;cg06227366;;1749;0;0;TxEx2;0,050084142;0,626128706;0,742051008;97;0,102340477;Axolotl;Ambystoma mexicanum;0,487182923;2;WDR33;127764842;0,626128706;hg38
3648;cg07951445;;1750;0;0;EnhA17;0,050076775;0,626179552;0,742051008;97;0,102340552;Axolotl;Ambystoma mexicanum;0,487111169;1;DPYD;97743325;0,626179552;hg38
3649;cg14747475;;1751;0;0;Tx5;0,050033969;0,626475016;0,742051008;97;0,102340992;Axolotl;Ambystoma mexicanum;0,486694257;13;FRY;32295275;0,626475016;hg38
3650;cg07934336;1899;;0;0;PromF7;-0,050027724;0,626518126;0,742051008;97;0,102341056;Axolotl;Ambystoma mexicanum;-0,486633434;3;TRA2B;185931581;0,626518126;hg38
3651;cg00301020;1900;;0;0;EnhA14;-0,050026728;0,626524997;0,742051008;97;0,102341066;Axolotl;Ambystoma mexicanum;-0,48662374;9;RASEF;82895165;0,626524997;hg38
3652;cg20325673;1901;;1;0;TxEx3;-0,05000142;0,626699717;0,742051008;97;0,102341326;Axolotl;Ambystoma mexicanum;-0,486377251;11;LRP4;46886488;0,626699717;hg38
3653;cg06637963;;1752;0;1;TSS2;0,049990943;0,626772051;0,742051008;97;0,102341434;Axolotl;Ambystoma mexicanum;0,486275213;10;ZEB1-AS1;31319259;0,626772051;hg38
3654;cg05629639;;1753;0;0;TxEx1;0,049981331;0,626838421;0,742051008;97;0,102341532;Axolotl;Ambystoma mexicanum;0,486181593;21;PAXBP1;32755292;0,626838421;hg38
3655;cg20167583;;1754;0;0;EnhWk4;0,049961886;0,626972685;0,742051008;97;0,102341732;Axolotl;Ambystoma mexicanum;0,485992216;10;BTRC;101507470;0,626972685;hg38
3656;cg04794444;1902;;0;1;BivProm1;-0,049922166;0,627246996;0,742140088;97;0,102342139;Axolotl;Ambystoma mexicanum;-0,485605359;3;SHOX2;158098257;0,627246996;hg38
3657;cg11720786;;1755;0;0;TxEnh1;0,049901307;0,627391069;0,742140088;97;0,102342352;Axolotl;Ambystoma mexicanum;0,485402205;9;TLE1;81670057;0,627391069;hg38
3658;cg24396429.1;;1756;0;0;BivProm4;0,049855672;0,627706317;0,742232859;97;0,102342819;Axolotl;Ambystoma mexicanum;0,484957749;2;SLC8A1;40512521;0,627706317;hg38
3659;cg26957997;1903;;0;0;Tx7;-0,049830831;0,627877945;0,742232859;97;0,102343073;Axolotl;Ambystoma mexicanum;-0,484715817;1;RCOR3;211312725;0,627877945;hg38
3660;cg04041064;1904;;0;0;EnhWk4;-0,049798416;0,628101938;0,742232859;97;0,102343405;Axolotl;Ambystoma mexicanum;-0,484400113;11;ELP4;31765020;0,628101938;hg38
3661;cg23938154;;1757;0;0;EnhWk3;0,049790619;0,628155817;0,742232859;97;0,102343484;Axolotl;Ambystoma mexicanum;0,484324182;19;LINC01791;31096833;0,628155817;hg38
3662;cg10604959;;1758;0;0;EnhA2;0,049739895;0,628506406;0,742444319;97;0,102344002;Axolotl;Ambystoma mexicanum;0,483830163;8;LINC01605;37452998;0,628506406;hg38
3663;cg03826754;;1759;0;0;EnhWk4;0,049638172;0,629209731;0,74307223;97;0,102345039;Axolotl;Ambystoma mexicanum;0,48283946;2;LOC101928386;143957762;0,629209731;hg38
3664;cg21787201;1905;;0;0;EnhA2;-0,04958538;0,629574869;0,743300524;97;0,102345577;Axolotl;Ambystoma mexicanum;-0,482325311;1;LINC01364;87683753;0,629574869;hg38
3665;cg12436917;1906;;0;0;TxWk1;-0,049524426;0,629996574;0,743431476;97;0,102346197;Axolotl;Ambystoma mexicanum;-0,481731671;4;GRIA2;157361531;0,629996574;hg38
3666;cg01359274;;1760;0;0;EnhA19;0,049519668;0,630029501;0,743431476;97;0,102346245;Axolotl;Ambystoma mexicanum;0,481685327;17;ACACA;37132014;0,630029501;hg38
3667;cg18039229;;1761;0;1;BivProm2;0,04941497;0,630754138;0,744083575;97;0,102347308;Axolotl;Ambystoma mexicanum;0,480665665;2;HOXD10;176119085;0,630754138;hg38
3668;cg04499301;1907;;0;0;ReprPC7;-0,049387262;0,630945965;0,744106949;97;0,102347589;Axolotl;Ambystoma mexicanum;-0,480395821;3;ADCY5;123347875;0,630945965;hg38
3669;cg20596346;1908;;0;0;TxEnh5;-0,04933799;0,631287156;0,744179614;97;0,102348088;Axolotl;Ambystoma mexicanum;-0,479915954;8;RUNX1T1;92005138;0,631287156;hg38
3670;cg12279940;1909;;0;0;PromF2;-0,049317403;0,63142973;0,744179614;97;0,102348296;Axolotl;Ambystoma mexicanum;-0,479715465;2;ZEB2;144510866;0,63142973;hg38
3671;cg05455896;;1762;0;0;BivProm2;0,049250873;0,631890586;0,744179614;97;0,102348969;Axolotl;Ambystoma mexicanum;0,479067533;10;PAX2;100654604;0,631890586;hg38
3672;cg07012968;1910;;0;0;EnhWk4;-0,049246001;0,631924342;0,744179614;97;0,102349018;Axolotl;Ambystoma mexicanum;-0,479020083;15;LINC00924;95497715;0,631924342;hg38
3673;cg13779998;;1763;0;0;EnhA6;0,049231266;0,632026434;0,744179614;97;0,102349167;Axolotl;Ambystoma mexicanum;0,478876579;19;ZNF536;30371227;0,632026434;hg38
3674;cg06683527;;1764;0;0;BivProm3;0,049187835;0,632327386;0,744179614;97;0,102349606;Axolotl;Ambystoma mexicanum;0,478453608;22;MN1;27573483;0,632327386;hg38
3675;cg06735354;;1765;0;0;TxEx2;0,049127622;0,632744727;0,744179614;97;0,102350213;Axolotl;Ambystoma mexicanum;0,477867202;23;HUWE1;53585136;0,632744727;hg38
3676;cg13492133;1911;;0;0;TxEnh4;-0,049110504;0,632863391;0,744179614;97;0,102350385;Axolotl;Ambystoma mexicanum;-0,477700496;1;SMG7;183547131;0,632863391;hg38
3677;cg09227056;;1766;1;1;ReprPC1;0,049099865;0,632937149;0,744179614;97;0,102350493;Axolotl;Ambystoma mexicanum;0,477596884;2;EVX2;176075721;0,632937149;hg38
3678;cg13467309;;1767;0;0;EnhWk2;0,049095761;0,632965599;0,744179614;97;0,102350534;Axolotl;Ambystoma mexicanum;0,47755692;1;PBX1;164731776;0,632965599;hg38
3679;cg10699593;1912;;0;0;Quies3;-0,049093792;0,63297925;0,744179614;97;0,102350554;Axolotl;Ambystoma mexicanum;-0,477537744;5;FER;108954846;0,63297925;hg38
3680;cg07792339;;1768;0;0;HET1;0,049080423;0,633071945;0,744179614;97;0,102350689;Axolotl;Ambystoma mexicanum;0,477407542;11;NELL1;21534421;0,633071945;hg38
3681;cg06641021;1913;;0;0;EnhA19;-0,049015084;0,63352504;0,744509918;97;0,102351346;Axolotl;Ambystoma mexicanum;-0,476771222;1;USH2A;216183590;0,63352504;hg38
3682;cg20778365;1914;;0;1;PromF5;-0,048904688;0,634290899;0,745071992;97;0,102352455;Axolotl;Ambystoma mexicanum;-0,475696101;7;SMARCD3;151248531;0,634290899;hg38
3683;cg27136252;1915;;0;1;ReprPC1;-0,048884083;0,634433882;0,745071992;97;0,102352662;Axolotl;Ambystoma mexicanum;-0,475495441;7;DLX6-AS1;96991837;0,634433882;hg38
3684;cg15877740;;1769;0;0;EnhA9;0,048871669;0,634520035;0,745071992;97;0,102352786;Axolotl;Ambystoma mexicanum;0,475374544;16;EEF2K;22195727;0,634520035;hg38
3685;cg00495518;1916;;0;0;EnhA7;-0,04883;0,634809246;0,745209309;97;0,102353204;Axolotl;Ambystoma mexicanum;-0,474968751;11;CLPB;72334540;0,634809246;hg38
3686;cg22496127;;1770;0;0;Tx8;0,048785971;0,635114905;0,745272367;97;0,102353645;Axolotl;Ambystoma mexicanum;0,474539965;2;ARHGAP15;143624185;0,635114905;hg38
3687;cg08538268;1917;;0;0;Tx3;-0,048772631;0,635207529;0,745272367;97;0,102353779;Axolotl;Ambystoma mexicanum;-0,474410049;9;ELAVL2;23765097;0,635207529;hg38
3688;cg24020597;;1771;0;0;EnhA11;0,048687124;0,635801337;0,745292434;97;0,102354634;Axolotl;Ambystoma mexicanum;0,473577341;8;RIMS2;103766251;0,635801337;hg38
3689;cg11246106;1918;;0;1;BivProm2;-0,048663449;0,635965796;0,745292434;97;0,10235487;Axolotl;Ambystoma mexicanum;-0,473346776;7;MICALL2;1404184;0,635965796;hg38
3690;cg12818942;;1772;0;0;Tx6;0,048647745;0,636074886;0,745292434;97;0,102355027;Axolotl;Ambystoma mexicanum;0,473193849;6;ASCC3;100514935;0,636074886;hg38
3691;cg24252591;;1773;0;0;TxWk1;0,048632781;0,636178849;0,745292434;97;0,102355176;Axolotl;Ambystoma mexicanum;0,473048119;3;RSRC1;158133597;0,636178849;hg38
